Clave Estado,Estado,Clave Municipio,Municipio,Latitud,Longitud,Error
1,Aguascalientes,1,Aguascalientes,21.8806553,-102.2961323,
1,Aguascalientes,2,Asientos,22.1321072,-102.0952559,
1,Aguascalientes,3,Calvillo,21.8465121,-102.7185731,
1,Aguascalientes,4,Cosío,22.3705155,-102.3120085,
1,Aguascalientes,5,Jesús María,21.9345555,-102.4684517,
1,Aguascalientes,6,Pabellón De Arteaga,22.1049335,-102.3016245,
1,Aguascalientes,7,Rincón De Romos,22.2477576,-102.3492361,
1,Aguascalientes,8,San José De Gracia,22.1426267,-102.5301357,
1,Aguascalientes,9,Tepezalá,22.2435163,-102.1927212,
1,Aguascalientes,10,El Llano,21.92866955,-102.0007277,
1,Aguascalientes,11,San Francisco De Los Romo,22.02186515,-102.2517838,
1,Aguascalientes,999,No Especificado,22.0000001,-102.5000001,
2,Baja California,1,Ensenada,31.8658887,-116.6029835,
2,Baja California,2,Mexicali,32.6248622,-115.448325,
2,Baja California,3,Tecate,32.5653831,-116.6298787,
2,Baja California,4,Tijuana,32.5010188,-116.9646629,
2,Baja California,5,Playas De Rosarito,32.25812915,-116.8733072,
2,Baja California,999,No Especificado,30.0338923,-115.1425107,
3,Baja California Sur,1,Comondú,25.44713025,-111.7087132,
3,Baja California Sur,2,Mulegé,27.20305225,-113.3207274,
3,Baja California Sur,3,La Paz,24.1422841,-110.3126162,
3,Baja California Sur,8,Los Cabos,23.27184805,-109.6897684,
3,Baja California Sur,9,Loreto,26.0097913,-111.3452523,
3,Baja California Sur,999,No Especificado,25.5818014,-111.5706164,
4,Campeche,1,Calkiní,20.4806239,-90.35496193,
4,Campeche,2,Campeche,18.1449648,-91.0294971,
4,Campeche,3,Carmen,18.4525195,-91.41297388,
4,Campeche,4,Champotón,19.3439655,-90.7242742,
4,Campeche,5,Hecelchakán,20.176657,-90.133746,
4,Campeche,6,Hopelchén,19.744924,-89.845342,
4,Campeche,7,Palizada,18.2549484,-92.0907089,
4,Campeche,8,Tenabo,19.96370455,-90.18676788,
4,Campeche,9,Escárcega,18.57969185,-90.76087203,
4,Campeche,10,Calakmul,18.1073406,-89.80832804,
4,Campeche,11,Candelaria,18.16029045,-90.74447495,
4,Campeche,999,No Especificado,19.32920555,-89.94391483,
5,Coahuila De Zaragoza,1,Abasolo,27.14309625,-101.3273818,
5,Coahuila De Zaragoza,2,Acuña,29.425095,-101.9353718,
5,Coahuila De Zaragoza,3,Allende,28.3420816,-100.8517302,
5,Coahuila De Zaragoza,4,Arteaga,25.3453685,-100.6831723,
5,Coahuila De Zaragoza,5,Candela,26.8284772,-100.749837,
5,Coahuila De Zaragoza,6,Castaños,26.5419142,-101.3046396,
5,Coahuila De Zaragoza,7,Cuatro Ciénegas,26.66650175,-102.3791854,
5,Coahuila De Zaragoza,8,Escobedo,27.3054948,-101.3006207,
5,Coahuila De Zaragoza,9,Francisco I. Madero,26.23755265,-103.0996556,
5,Coahuila De Zaragoza,10,Frontera,26.95420855,-101.5536729,
5,Coahuila De Zaragoza,11,General Cepeda,25.5438609,-101.5242934,
5,Coahuila De Zaragoza,12,Guerrero,28.3093253,-100.3805564,
5,Coahuila De Zaragoza,13,Hidalgo,27.85283825,-100.0379206,
5,Coahuila De Zaragoza,14,Jiménez,29.00642,-100.8829136,
5,Coahuila De Zaragoza,15,Juárez,27.65778955,-100.6880688,
5,Coahuila De Zaragoza,16,Lamadrid,27.16452975,-101.9279978,
5,Coahuila De Zaragoza,17,Matamoros,25.5292865,-103.2319968,
5,Coahuila De Zaragoza,18,Monclova,26.8999988,-101.4171173,
5,Coahuila De Zaragoza,19,Morelos,28.33717065,-101.1183428,
5,Coahuila De Zaragoza,20,Múzquiz,28.34926665,-101.6740921,
5,Coahuila De Zaragoza,21,Nadadores,27.230653,-101.7708946,
5,Coahuila De Zaragoza,22,Nava,28.493132,-100.6429438,
5,Coahuila De Zaragoza,23,Ocampo,28.05294585,-102.9729103,
5,Coahuila De Zaragoza,24,Parras,25.591946,-102.3839713,
5,Coahuila De Zaragoza,25,Piedras Negras,28.6998135,-100.5267104,
5,Coahuila De Zaragoza,26,Progreso,27.37352345,-100.8685395,
5,Coahuila De Zaragoza,27,Ramos Arizpe,25.540787,-100.9466688,
5,Coahuila De Zaragoza,28,Sabinas,27.94246405,-101.0727813,
5,Coahuila De Zaragoza,29,Sacramento,26.91860995,-101.7612434,
5,Coahuila De Zaragoza,30,Saltillo,25.4230425,-100.9927509,
5,Coahuila De Zaragoza,31,San Buenaventura,27.84153645,-101.9366339,
5,Coahuila De Zaragoza,32,San Juan De Sabinas,28.0646267,-101.3903538,
5,Coahuila De Zaragoza,33,San Pedro,26.1249273,-102.7745628,
5,Coahuila De Zaragoza,34,Sierra Mojada,27.5836885,-103.6769298,
5,Coahuila De Zaragoza,35,Torreón,25.542698,-103.4105122,
5,Coahuila De Zaragoza,36,Viesca,25.19001795,-102.8608673,
5,Coahuila De Zaragoza,37,Villa Unión,28.0963857,-100.7978126,
5,Coahuila De Zaragoza,38,Zaragoza,28.86954205,-101.5245368,
5,Coahuila De Zaragoza,999,No Especificado,27.3333331,-102.0000001,
6,Colima,1,Armería,19.009247,-103.9813531,
6,Colima,2,Colima,19.2451909,-103.720828,
6,Colima,3,Comala,19.39542235,-103.7839632,
6,Colima,4,Coquimatlán,19.1759779,-103.9239134,
6,Colima,5,Cuauhtémoc,19.33854285,-103.5818487,
6,Colima,6,Ixtlahuacán,18.95812855,-103.6858204,
6,Colima,7,Manzanillo,19.12765695,-104.2841256,
6,Colima,8,Minatitlán,19.3731766,-104.0008293,
6,Colima,9,Tecomán,18.9031173,-103.846273,
6,Colima,10,Villa De Álvarez,19.2651417,-103.736013,
6,Colima,999,No Especificado,19.166667,-104,
7,Chiapas,1,Acacoyagua,15.4060577,-92.69729393,
7,Chiapas,2,Acala,16.52800615,-92.84589138,
7,Chiapas,3,Acapetahua,15.22240985,-92.76650699,
7,Chiapas,4,Altamirano,16.66758885,-91.87675365,
7,Chiapas,5,Amatán,17.3890285,-92.85033678,
7,Chiapas,6,Amatenango De La Frontera,15.5233129,-92.08502355,
7,Chiapas,7,Amatenango Del Valle,16.5162476,-92.40065061,
7,Chiapas,8,Angel Albino Corzo,15.7587635,-92.68954876,
7,Chiapas,9,Arriaga,16.25495125,-93.89498812,
7,Chiapas,10,Bejucal De Ocampo,15.4856415,-92.16099001,
7,Chiapas,11,Bella Vista,15.6230496,-92.23229561,
7,Chiapas,12,Berriozábal,16.87168945,-93.33707618,
7,Chiapas,13,Bochil,17.0226512,-92.96104885,
7,Chiapas,14,El Bosque,17.0247264,-92.74723009,
7,Chiapas,15,Cacahoatán,15.08751085,-92.1646353,
7,Chiapas,16,Catazajá,17.76826375,-92.03793125,
7,Chiapas,17,Cintalapa,16.7522451,-93.83280203,
7,Chiapas,18,Coapilla,17.11828785,-93.10960696,
7,Chiapas,19,Comitán De Domínguez,16.2911698,-92.17532124,
7,Chiapas,20,La Concordia,15.96015345,-92.67000422,
7,Chiapas,21,Copainalá,17.1161392,-93.24212359,
7,Chiapas,22,Chalchihuitán,17.03249915,-92.6141304,
7,Chiapas,23,Chamula,16.81708545,-92.67804755,
7,Chiapas,24,Chanal,16.6026265,-92.25726424,
7,Chiapas,25,Chapultenango,17.33581795,-93.1315021,
7,Chiapas,26,Chenalhó,16.9717161,-92.51921238,
7,Chiapas,27,Chiapa De Corzo,16.60132245,-92.99681559,
7,Chiapas,28,Chiapilla,16.5693321,-92.7216647,
7,Chiapas,29,Chicoasén,16.9949087,-93.11987946,
7,Chiapas,30,Chicomuselo,15.7935524,-92.4192662,
7,Chiapas,31,Chilón,17.1067883,-92.0639361,
7,Chiapas,32,Escuintla,15.35100255,-92.55576537,
7,Chiapas,33,Francisco León,17.2912828,-93.29046735,
7,Chiapas,34,Frontera Comalapa,15.7821935,-92.07910435,
7,Chiapas,35,Frontera Hidalgo,14.7531678,-92.21613683,
7,Chiapas,36,La Grandeza,15.51022385,-92.21527743,
7,Chiapas,37,Huehuetán,15.0217164,-92.42866979,
7,Chiapas,38,Huixtán,16.6830901,-92.39419409,
7,Chiapas,39,Huitiupán,17.24075365,-92.70285753,
7,Chiapas,40,Huixtla,15.122125,-92.50399708,
7,Chiapas,41,La Independencia,16.21357175,-91.90544763,
7,Chiapas,42,Ixhuatán,17.30476705,-93.01963021,
7,Chiapas,43,Ixtacomitán,17.42671985,-93.09991665,
7,Chiapas,44,Ixtapa,16.8076227,-92.89865048,
7,Chiapas,45,Ixtapangajoya,17.46108795,-92.97928575,
7,Chiapas,46,Jiquipilas,16.57497565,-93.60565428,
7,Chiapas,47,Jitotol,17.08942945,-92.84588453,
7,Chiapas,48,Juárez,17.7006623,-93.19789166,
7,Chiapas,49,Larráinzar,16.92814815,-92.78708087,
7,Chiapas,50,La Libertad,17.60056045,-91.75620419,
7,Chiapas,51,Mapastepec,15.44688245,-92.91537617,
7,Chiapas,52,Las Margaritas,16.37401235,-91.70938992,
7,Chiapas,53,Mazapa De Madero,15.35838805,-92.18385468,
7,Chiapas,54,Mazatán,14.8774145,-92.48641482,
7,Chiapas,55,Metapa,14.82216055,-92.20076698,
7,Chiapas,56,Mitontic,16.87640215,-92.55918675,
7,Chiapas,57,Motozintla,15.3050827,-92.34880362,
7,Chiapas,58,Nicolás Ruíz,16.43677245,-92.59517538,
7,Chiapas,59,Ocosingo,16.6577062,-91.19307899,
7,Chiapas,60,Ocotepec,17.2264656,-93.17309179,
7,Chiapas,61,Ocozocoautla De Espinosa,16.7949938,-93.45830649,
7,Chiapas,62,Ostuacán,17.44682085,-93.38756582,
7,Chiapas,63,Osumacinta,16.8962211,-93.09196252,
7,Chiapas,64,Oxchuc,16.7963526,-92.30688303,
7,Chiapas,65,Palenque,17.45316095,-91.81212307,
7,Chiapas,66,Pantelhó,17.0505058,-92.45543501,
7,Chiapas,67,Pantepec,17.1944142,-93.05246608,
7,Chiapas,68,Pichucalco,17.5093315,-93.12879798,
7,Chiapas,69,Pijijiapan,15.65367405,-93.1366253,
7,Chiapas,70,El Porvenir,15.42877585,-92.2740392,
7,Chiapas,71,Villa Comaltitlán,15.1709732,-92.61288629,
7,Chiapas,72,Pueblo Nuevo Solistahuacán,17.22522225,-92.86735284,
7,Chiapas,73,Rayón,17.1851994,-92.99892094,
7,Chiapas,74,Reforma,17.8688698,-93.2372193,
7,Chiapas,75,Las Rosas,16.36878855,-92.37814948,
7,Chiapas,76,Sabanilla,17.32517825,-92.63430424,
7,Chiapas,77,Salto De Agua,17.43511985,-92.22496297,
7,Chiapas,78,San Cristóbal De Las Casas,16.6835469,-92.61551842,
7,Chiapas,79,San Fernando,16.9134645,-93.2203812,
7,Chiapas,80,Siltepec,15.5579283,-92.49010649,
7,Chiapas,81,Simojovel,17.14689625,-92.53917104,
7,Chiapas,82,Sitalá,17.03746615,-92.34648937,
7,Chiapas,83,Socoltenango,16.1014695,-92.43423372,
7,Chiapas,84,Solosuchiapa,17.3951354,-93.00278627,
7,Chiapas,85,Soyaló,16.92600955,-92.99622749,
7,Chiapas,86,Suchiapa,16.5946329,-93.12695159,
7,Chiapas,87,Suchiate,14.63180505,-92.24185515,
7,Chiapas,88,Sunuapa,17.4832621,-93.24241537,
7,Chiapas,89,Tapachula,14.92746,-92.3223122,
7,Chiapas,90,Tapalapa,17.21643325,-93.10340597,
7,Chiapas,91,Tapilula,17.24994505,-93.00562548,
7,Chiapas,92,Tecpatán,17.19012305,-93.55324457,
7,Chiapas,93,Tenejapa,16.84780885,-92.496858,
7,Chiapas,94,Teopisca,16.5525849,-92.52347124,
7,Chiapas,96,Tila,17.37045735,-92.49589936,
7,Chiapas,97,Tonalá,15.98243615,-93.69703767,
7,Chiapas,98,Totolapa,16.51150465,-92.66592535,
7,Chiapas,99,La Trinitaria,15.97979495,-91.99184689,
7,Chiapas,100,Tumbalá,17.309886,-92.2822861,
7,Chiapas,101,Tuxtla Gutiérrez,16.753801,-93.115959,
7,Chiapas,102,Tuxtla Chico,14.8768619,-92.19675245,
7,Chiapas,103,Tuzantán,15.1411325,-92.40637024,
7,Chiapas,104,Tzimol,16.1091155,-92.2438496,
7,Chiapas,105,Unión Juárez,15.07068745,-92.09133709,
7,Chiapas,106,Venustiano Carranza,16.30898425,-92.63793473,
7,Chiapas,107,Villa Corzo,16.13704545,-93.26136596,
7,Chiapas,108,Villaflores,16.37550225,-93.35893336,
7,Chiapas,109,Yajalón,17.1773814,-92.35209056,
7,Chiapas,110,San Lucas,16.62792675,-92.74221071,
7,Chiapas,111,Zinacantán,16.7122671,-92.78552589,
7,Chiapas,112,San Juan Cancuc,16.9307317,-92.39020269,
7,Chiapas,113,Aldama,16.932319,-92.70031427,
7,Chiapas,114,Benemérito De Las Américas,16.3395215,-90.50303649,
7,Chiapas,115,Maravilla Tenejapa,16.21203325,-91.26877481,
7,Chiapas,116,Marqués De Comillas,16.2747814,-90.7179456,
7,Chiapas,117,Montecristo De Guerrero,15.6778366,-92.66163089,
7,Chiapas,118,San Andrés Duraznal,17.16180305,-92.80958756,
7,Chiapas,119,Santiago El Pinar,16.9484594,-92.7228071,
7,Chiapas,120,Capitán Luis Ángel Vidal,16.5000001,-92.5000001,
7,Chiapas,121,Rincón Chamula San Pedro,16.5000001,-92.5000001,
7,Chiapas,122,El Parral,16.3692304,-93.0029074,
7,Chiapas,123,Emiliano Zapata,16.396162,-91.3420393,
7,Chiapas,124,Mezcalapa,17.0722272,-93.2076933,
7,Chiapas,999,No Especificado,16.5000001,-92.5000001,
8,Chihuahua,1,Ahumada,30.42703585,-106.3890381,
8,Chihuahua,2,Aldama,29.11405065,-105.6501129,
8,Chihuahua,3,Allende,27.03471715,-105.3838703,
8,Chihuahua,4,Aquiles Serdán,28.579498,-105.8335735,
8,Chihuahua,5,Ascensión,31.2674321,-107.5700659,
8,Chihuahua,6,Bachíniva,28.8528591,-107.2725705,
8,Chihuahua,7,Balleza,26.7000976,-106.4990954,
8,Chihuahua,8,Batopilas De Manuel Gómez Morín,28.5000001,-106.0000001,
8,Chihuahua,9,Bocoyna,27.8147924,-107.5522403,
8,Chihuahua,10,Buenaventura,30.18890305,-107.0955741,
8,Chihuahua,11,Camargo,28.0582028,-104.3801065,
8,Chihuahua,12,Carichí,27.7996706,-107.0818498,
8,Chihuahua,13,Casas Grandes,30.20776175,-108.2277535,
8,Chihuahua,14,Coronado,26.6718263,-104.871398,
8,Chihuahua,15,Coyame Del Sotol,29.73537805,-105.3447507,
8,Chihuahua,16,La Cruz,27.9010043,-105.0524851,
8,Chihuahua,17,Cuauhtémoc,28.4009579,-106.8665305,
8,Chihuahua,18,Cusihuiriachi,28.2076423,-106.932271,
8,Chihuahua,19,Chihuahua,28.6523808,-106.0902046,
8,Chihuahua,20,Chínipas,27.39509965,-108.4955551,
8,Chihuahua,21,Delicias,28.1909814,-105.4694263,
8,Chihuahua,22,Dr. Belisario Domínguez,27.99331185,-106.536623,
8,Chihuahua,23,Galeana,30.20906935,-107.5871831,
8,Chihuahua,24,Santa Isabel,28.3053903,-106.3418684,
8,Chihuahua,25,Gómez Farías,29.34672835,-107.7357124,
8,Chihuahua,26,Gran Morelos,28.30409825,-106.6077648,
8,Chihuahua,27,Guachochi,27.1446687,-107.2053008,
8,Chihuahua,28,Guadalupe,30.87547,-105.723404,
8,Chihuahua,29,Guadalupe Y Calvo,26.12378025,-106.9089234,
8,Chihuahua,30,Guazapares,27.37168435,-108.2130558,
8,Chihuahua,31,Guerrero,28.4546386,-107.523079,
8,Chihuahua,32,Hidalgo Del Parral,26.9287164,-105.6674058,
8,Chihuahua,33,Huejotitán,27.02453,-106.1202415,
8,Chihuahua,34,Ignacio Zaragoza,29.73283275,-107.7306835,
8,Chihuahua,35,Janos,30.75857055,-108.4562852,
8,Chihuahua,36,Jiménez,26.96566235,-104.3673107,
8,Chihuahua,37,Juárez,31.45222745,-106.4497256,
8,Chihuahua,38,Julimes,28.52847605,-105.0901765,
8,Chihuahua,39,López,26.9349082,-105.0540274,
8,Chihuahua,40,Madera,29.34672835,-108.2943957,
8,Chihuahua,41,Maguarichi,27.81920975,-107.9588192,
8,Chihuahua,42,Manuel Benavides,28.92937285,-103.7415454,
8,Chihuahua,43,Matachí,28.815466,-107.7212107,
8,Chihuahua,44,Matamoros,26.71201945,-105.5472653,
8,Chihuahua,45,Meoqui,28.35839415,-105.5215257,
8,Chihuahua,46,Morelos,26.5508179,-107.7551112,
8,Chihuahua,47,Moris,28.16515365,-108.7550992,
8,Chihuahua,48,Namiquipa,29.1625481,-107.3474386,
8,Chihuahua,49,Nonoava,27.4496427,-106.6726142,
8,Chihuahua,50,Nuevo Casas Grandes,30.4154532,-107.9058804,
8,Chihuahua,51,Ocampo,28.1454905,-108.1810332,
8,Chihuahua,52,Ojinaga,29.5498622,-104.4139362,
8,Chihuahua,53,Praxedis G. Guerrero,31.24876,-105.9211589,
8,Chihuahua,54,Riva Palacio,28.8463271,-106.699068,
8,Chihuahua,55,Rosales,28.2436845,-105.7182466,
8,Chihuahua,56,Rosario,27.27858225,-106.3371061,
8,Chihuahua,57,San Francisco De Borja,27.8913673,-106.7131899,
8,Chihuahua,58,San Francisco De Conchos,27.5808207,-105.3621899,
8,Chihuahua,59,San Francisco Del Oro,26.88928125,-105.8969955,
8,Chihuahua,60,Santa Bárbara,26.8031509,-105.8191974,
8,Chihuahua,61,Satevó,27.7591346,-106.1523609,
8,Chihuahua,62,Saucillo,28.0116294,-105.2918726,
8,Chihuahua,63,Temósachic,28.77999565,-108.0221403,
8,Chihuahua,64,El Tule,27.01644405,-106.2876223,
8,Chihuahua,65,Urique,27.2190597,-107.9826595,
8,Chihuahua,66,Uruachi,27.8353738,-108.4805534,
8,Chihuahua,67,Valle De Zaragoza,27.4807098,-105.8177595,
8,Chihuahua,999,No Especificado,28.5000001,-106.0000001,
9,Ciudad De México,2,Azcapotzalco,19.4858148,-99.18420573,
9,Ciudad De México,3,Coyoacán,19.32804005,-99.15106341,
9,Ciudad De México,4,Cuajimalpa De Morelos,19.3187067,-99.32320298,
9,Ciudad De México,5,Gustavo A. Madero,19.51854545,-99.14363995,
9,Ciudad De México,6,Iztacalco,19.39897535,-99.09531197,
9,Ciudad De México,7,Iztapalapa,19.3428293,-99.04689194,
9,Ciudad De México,8,La Magdalena Contreras,19.27547005,-99.26333858,
9,Ciudad De México,9,Milpa Alta,19.138028,-99.05892017,
9,Ciudad De México,10,Álvaro Obregón,19.31814805,-99.27784436,
9,Ciudad De México,11,Tláhuac,19.26950425,-99.00409684,
9,Ciudad De México,12,Tlalpan,19.200877,-99.2170124,
9,Ciudad De México,13,Xochimilco,19.23697845,-99.08230014,
9,Ciudad De México,14,Benito Juárez,19.3804695,-99.16324293,
9,Ciudad De México,15,Cuauhtémoc,19.4416128,-99.1518637,
9,Ciudad De México,16,Miguel Hidalgo,19.42961405,-99.19863846,
9,Ciudad De México,17,Venustiano Carranza,19.432396,-99.08806284,
9,Ciudad De México,999,No Especificado,19.4326296,-99.1331785,
10,Durango,1,Canatlán,24.52973125,-104.9796626,
10,Durango,2,Canelas,25.07226045,-106.5429997,
10,Durango,3,Coneto De Comonfort,25.00806115,-104.7425044,
10,Durango,4,Cuencamé,24.653025,-103.6754895,
10,Durango,5,Durango,24.022008,-104.6547415,
10,Durango,6,General Simón Bolívar,24.8361365,-103.2470428,
10,Durango,7,Gómez Palacio,25.5732473,-103.494779,
10,Durango,8,Guadalupe Victoria,24.40066725,-104.1045577,
10,Durango,9,Guanaceví,26.04351815,-106.114397,
10,Durango,10,Hidalgo,26.04507385,-104.8218566,
10,Durango,11,Indé,25.7347073,-104.9928641,
10,Durango,12,Lerdo,25.47096495,-103.6638822,
10,Durango,13,Mapimí,26.1581255,-104.1410157,
10,Durango,14,Mezquital,23.0567065,-104.5375515,
10,Durango,15,Nazas,25.2709734,-104.0732728,
10,Durango,16,Nombre De Dios,23.8412204,-104.2203812,
10,Durango,17,Ocampo,26.45766605,-105.3808723,
10,Durango,18,El Oro,25.6424393,-105.324308,
10,Durango,19,Otáez,24.71218845,-105.9178697,
10,Durango,20,Pánuco De Coronado,24.5059958,-104.3622645,
10,Durango,21,Peñón Blanco,24.76912125,-104.0428245,
10,Durango,22,Poanas,24.03490925,-104.0876514,
10,Durango,23,Pueblo Nuevo,23.45452425,-105.277682,
10,Durango,24,Rodeo,25.19538265,-104.578476,
10,Durango,25,San Bernardo,26.18398415,-105.6781536,
10,Durango,26,San Dimas,24.1150304,-105.7400227,
10,Durango,27,San Juan De Guadalupe,24.72760955,-102.7118016,
10,Durango,28,San Juan Del Río,24.79468135,-104.4441745,
10,Durango,29,San Luis Del Cordero,25.39127275,-104.3345131,
10,Durango,30,San Pedro Del Gallo,25.6408702,-104.4144079,
10,Durango,31,Santa Clara,24.4741685,-103.3567259,
10,Durango,32,Santiago Papasquiaro,25.02245415,-105.6720887,
10,Durango,33,Súchil,23.41589405,-104.205013,
10,Durango,34,Tamazula,24.9721953,-106.8542933,
10,Durango,35,Tepehuanes,25.4236004,-106.1112488,
10,Durango,36,Tlahualilo,26.308393,-103.6037328,
10,Durango,37,Topia,25.25088605,-106.553438,
10,Durango,38,Vicente Guerrero,23.72718595,-103.9463725,
10,Durango,39,Nuevo Ideal,24.83919635,-105.0029249,
10,Durango,999,No Especificado,24.833333,-104.833333,
11,Guanajuato,1,Abasolo,20.53736435,-101.5457665,
11,Guanajuato,2,Acámbaro,20.033063,-100.7200502,
11,Guanajuato,3,San Miguel De Allende,20.9139025,-100.744012,
11,Guanajuato,4,Apaseo El Alto,20.4325631,-100.5921521,
11,Guanajuato,5,Apaseo El Grande,20.59193265,-100.5979868,
11,Guanajuato,6,Atarjea,21.2770425,-99.78149637,
11,Guanajuato,7,Celaya,20.5218445,-100.8139609,
11,Guanajuato,8,Manuel Doblado,20.69299255,-101.8775798,
11,Guanajuato,9,Comonfort,20.73708895,-100.7973201,
11,Guanajuato,10,Coroneo,20.21677755,-100.3948999,
11,Guanajuato,11,Cortazar,20.4220211,-100.9305673,
11,Guanajuato,12,Cuerámaro,20.615283,-101.6712534,
11,Guanajuato,13,Doctor Mora,21.1474058,-100.3682719,
11,Guanajuato,14,Dolores Hidalgo Cuna De La Independencia Nacional,21.1049423,-100.9131614,
11,Guanajuato,15,Guanajuato,21.0158848,-101.2528406,
11,Guanajuato,16,Huanímaro,20.36483925,-101.5036895,
11,Guanajuato,17,Irapuato,20.6758761,-101.3521052,
11,Guanajuato,18,Jaral Del Progreso,20.36447955,-101.0618752,
11,Guanajuato,19,Jerécuaro,20.1847705,-100.5434015,
11,Guanajuato,20,León,21.1218598,-101.6825081,
11,Guanajuato,21,Moroleón,20.1397898,-101.2018378,
11,Guanajuato,22,Ocampo,21.6042823,-101.4762393,
11,Guanajuato,23,Pénjamo,20.4053008,-101.8405212,
11,Guanajuato,24,Pueblo Nuevo,20.54810825,-101.3656228,
11,Guanajuato,25,Purísima Del Rincón,20.9410576,-101.9060986,
11,Guanajuato,26,Romita,20.81520495,-101.5849178,
11,Guanajuato,27,Salamanca,20.65232455,-101.1668416,
11,Guanajuato,28,Salvatierra,20.1926546,-100.8659931,
11,Guanajuato,29,San Diego De La Unión,21.455121,-100.8696158,
11,Guanajuato,30,San Felipe,21.4846873,-101.1710735,
11,Guanajuato,31,San Francisco Del Rincón,20.92484015,-101.7983288,
11,Guanajuato,32,San José Iturbide,21.0012598,-100.384479,
11,Guanajuato,33,San Luis De La Paz,21.38085245,-100.4818037,
11,Guanajuato,34,Santa Catarina,21.14133975,-100.0709297,
11,Guanajuato,35,Santa Cruz De Juventino Rosas,20.6831263,-100.9590725,
11,Guanajuato,36,Santiago Maravatío,20.15733745,-100.9763728,
11,Guanajuato,37,Silao De La Victoria,20.9762482,-101.4495781,
11,Guanajuato,38,Tarandacuao,19.9985676,-100.5259983,
11,Guanajuato,39,Tarimoro,20.2929034,-100.7540165,
11,Guanajuato,40,Tierra Blanca,21.03871825,-100.1351122,
11,Guanajuato,41,Uriangato,20.117735,-101.1380477,
11,Guanajuato,42,Valle De Santiago,20.3968029,-101.2585342,
11,Guanajuato,43,Victoria,21.3863845,-100.2388953,
11,Guanajuato,44,Villagrán,20.5464083,-100.9940698,
11,Guanajuato,45,Xichú,21.35981835,-99.98056662,
11,Guanajuato,46,Yuriria,20.16649235,-101.3171341,
11,Guanajuato,999,No Especificado,20.9876996,-101,
12,Guerrero,1,Acapulco De Juárez,16.8680495,-99.8940182,
12,Guerrero,2,Ahuacuotzingo,17.77008235,-98.96596979,
12,Guerrero,3,Ajuchitlán Del Progreso,17.93149665,-100.6163252,
12,Guerrero,4,Alcozauca De Guerrero,17.3679178,-98.38221699,
12,Guerrero,5,Alpoyeca,17.63390365,-98.50855198,
12,Guerrero,6,Apaxtla,18.09377215,-99.99358832,
12,Guerrero,7,Arcelia,18.2536993,-100.1939067,
12,Guerrero,8,Atenango Del Río,18.1352813,-99.03374098,
12,Guerrero,9,Atlamajalcingo Del Monte,17.26074655,-98.58235293,
12,Guerrero,10,Atlixtac,17.4748351,-98.84110809,
12,Guerrero,11,Atoyac De Álvarez,17.31055885,-100.3425698,
12,Guerrero,12,Ayutla De Los Libres,16.9720814,-99.0354114,
12,Guerrero,13,Azoyú,16.65498115,-98.57922658,
12,Guerrero,14,Benito Juárez,17.0856181,-100.4270034,
12,Guerrero,15,Buenavista De Cuéllar,18.4689982,-99.42537691,
12,Guerrero,16,Coahuayutla De José María Izazaga,18.2942552,-101.6634271,
12,Guerrero,17,Cocula,18.1398235,-99.72263122,
12,Guerrero,18,Copala,16.624393,-98.94039187,
12,Guerrero,19,Copalillo,17.98118275,-99.04752388,
12,Guerrero,20,Copanatoyac,17.43807765,-98.70284665,
12,Guerrero,21,Coyuca De Benítez,17.1782226,-100.0258611,
12,Guerrero,22,Coyuca De Catalán,18.09092175,-101.0336835,
12,Guerrero,23,Cuajinicuilapa,16.4549904,-98.52159587,
12,Guerrero,24,Cualác,17.73504775,-98.66154014,
12,Guerrero,25,Cuautepec,16.7200699,-98.97330472,
12,Guerrero,26,Cuetzala Del Progreso,18.1071689,-99.83211292,
12,Guerrero,27,Cutzamala De Pinzón,18.64233715,-100.6233339,
12,Guerrero,28,Chilapa De Álvarez,17.49055305,-99.13221164,
12,Guerrero,29,Chilpancingo De Los Bravo,17.3919748,-99.74286293,
12,Guerrero,30,Florencio Villarreal,16.69381845,-99.14192842,
12,Guerrero,31,General Canuto A. Neri,18.4437705,-100.1197149,
12,Guerrero,32,General Heliodoro Castillo,17.7201012,-100.0232141,
12,Guerrero,33,Huamuxtitlán,17.8298066,-98.56469946,
12,Guerrero,34,Huitzuco De Los Figueroa,18.1914905,-99.28203198,
12,Guerrero,35,Iguala De La Independencia,18.1923169,-99.60236695,
12,Guerrero,36,Igualapa,16.78083585,-98.46468065,
12,Guerrero,37,Ixcateopan De Cuauhtémoc,18.4633651,-99.7659831,
12,Guerrero,38,Zihuatanejo De Azueta,17.80789995,-101.4969524,
12,Guerrero,39,Juan R. Escudero,17.13684385,-99.38293392,
12,Guerrero,40,Leonardo Bravo,17.63028535,-99.78129677,
12,Guerrero,41,Malinaltepec,17.12877365,-98.71497907,
12,Guerrero,42,Mártir De Cuilapan,17.80786475,-99.31666424,
12,Guerrero,43,Metlatónoc,17.12395955,-98.55811269,
12,Guerrero,44,Mochitlán,17.3430207,-99.38967716,
12,Guerrero,45,Olinalá,17.8825839,-98.77469099,
12,Guerrero,46,Ometepec,16.6726427,-98.36303123,
12,Guerrero,47,Pedro Ascencio Alquisiras,18.52648665,-99.88128319,
12,Guerrero,48,Petatlán,17.63295405,-101.1335094,
12,Guerrero,49,Pilcaya,18.71573305,-99.6239009,
